Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
14100,12427430,lc依依,"2024-07-25 08:43:01",0.72727,1,lcredfg
14101,12428792,"Muhammedamin kheiru","2024-07-25 17:13:58",0.72727,3,muhammedaminkheiru
14102,12440294,NIK03_CSDS,"2024-07-29 14:03:18",0.72727,1,nik03csds
14103,12450333,JungMinMoon,"2024-08-01 08:13:46",0.72727,10,jungminmoon97
14104,6674136,"Rahul Marchand","2024-08-02 13:01:24",0.72727,1,rahulmarchand
14105,1170190,soorma7,"2024-08-05 20:46:16",0.72727,2,soorma7
14106,12162088,Sabbir_Hossain_78,"2024-06-10 07:22:48",0.72488,2,sabbirhossain78
14107,12247977,瀧下英之,"2024-06-12 23:22:42",0.72488,1,twelve7
14108,12267274,"Fabrinni Dias","2024-06-17 02:45:17",0.72488,10,fabrinnidias
14109,12021696,sunyu1218111,"2024-06-21 08:07:55",0.72488,1,sunyu1218111
14110,10822132,Stanislavich,"2024-06-21 19:32:57",0.72488,1,stanislavich
14111,12300908,kaypsilonbeh99,"2024-06-24 07:31:11",0.72488,2,kaypsilonbeh99
14112,12343236,SharvariRK,"2024-07-03 11:25:26",0.72488,1,sharvarirk
14113,12347812,Shivam257781,"2024-07-04 11:16:36",0.72488,1,shivam257781
14114,12355867,EmadSol,"2024-07-06 04:03:13",0.72488,1,emadsol
14115,12362534,omneimneh,"2024-07-08 05:03:06",0.72488,1,omneimneh
14116,12376005,"Deepak Gupta #8","2024-07-10 20:08:06",0.72488,5,deepakguptapc
14117,12245633,"Pradeesh Saravanan","2024-07-12 06:24:08",0.72488,2,pradeeshsaravanan
14118,12383949,"Ajoy  Kumar Sarker","2024-07-12 17:02:45",0.72488,2,ajoykumarsarker
14119,12384378,victor_corona_explo,"2024-07-12 19:52:50",0.72488,1,victorcoronaexplo
14120,10808101,"SHYAKA NOBLE DAVID","2024-07-13 03:58:01",0.72488,5,shyakanobledavid
14121,12106201,juanfengtuzi,"2024-07-15 17:02:15",0.72488,1,juanfengtuzi
14122,12399922,"Aditya Barjatya","2024-07-17 08:06:32",0.72488,1,adityabarjatya
14123,12403577,"Mukund V123","2024-07-18 07:18:24",0.72488,1,mukundv123
14124,12421504,"Fares Raslan","2024-07-23 17:32:18",0.72488,2,faresraslan
14125,12432140,"Benjamin Titera","2024-07-26 15:45:56",0.72488,1,benjamintitera
14126,12432860,"Thiago Souza #6","2024-07-26 23:34:36",0.72488,2,tvsouza
14127,12218146,"Yuto Iizuka","2024-06-10 14:36:24",0.72248,7,yutoiizuka
14128,12186189,"Jaya Aditya Vignesh Illa","2024-06-11 06:44:20",0.72248,2,jayaadityavignesh
14129,12247055,Ankit_Vishwakarma032,"2024-06-12 17:08:42",0.72248,1,ankitvishwakarma032
14130,12247130,QPDBAAA,"2024-06-12 17:30:35",0.72248,1,qpdbaaa
14131,12077290,BPentney,"2024-06-19 14:38:49",0.72248,1,bpentney
14132,9360004,BonggyunJeong,"2024-06-24 07:31:53",0.72248,2,bonggyunjeong
14133,12300903,Enoch_Yoon,"2024-06-24 07:32:00",0.72248,2,llseev
14134,12300907,wrbb8067,"2024-06-24 07:32:07",0.72248,2,wrbb8067
14135,12300896,나른하냥(naleunhanyang),"2024-06-24 07:33:00",0.72248,3,naleunhanyang
14136,12373149,"Arnav Chauhan","2024-07-10 07:19:22",0.72248,1,arnavchauhan24
14137,12387343,choijuseno,"2024-07-13 17:25:33",0.72248,1,choijuseno
14138,12389662,IvanSher,"2024-07-14 15:01:05",0.72248,2,ivansher
14139,6395274,"Xuanzhen Lin","2024-07-24 20:15:59",0.72248,3,xuanzhenlin
14140,12402304,willhada,"2024-07-17 21:56:43",0.72248,1,willhada
14141,12403597,"Avanish D","2024-07-18 07:22:44",0.72248,1,avanishd
14142,6578212,"Ramanan #3","2024-07-20 07:02:04",0.72248,1,ramananbala
14143,12418021,hyewon33,"2024-07-22 20:12:53",0.72248,10,hyewon33
14144,12421524,"Ahmed Hassan #5","2024-07-23 17:28:56",0.72248,1,superior52519
14145,12406766,sung.hwan.new,"2024-07-24 07:05:14",0.72248,9,sunghwannew
14146,11249513,"ياسين المقطري","2024-07-26 17:08:05",0.72248,1,yassen2014
14147,12433665,Mohd_HasanJ,"2024-07-27 08:14:44",0.72248,1,mohdhasanj
14148,12433668,"Vishal Rai","2024-07-27 08:15:12",0.72248,1,vishaltolani
14149,12442388,"Syed Ali Hasnain Naqvi","2024-07-30 06:30:00",0.72248,1,syedalihasnainnaqvi
14150,12447718,"ayushi #3","2024-07-31 13:44:16",0.72248,1,aayushiihere
14151,12234324,"ju yeonwoo","2024-06-10 08:36:18",0.72009,1,juyeonwoo
14152,12262757,"Виктор Шамонин","2024-06-15 19:20:07",0.72009,1,vsham05
14153,12273166,"Taran Roth","2024-06-25 22:35:30",0.72009,11,taranroth
14154,12297827,"Koji Someya","2024-06-23 13:04:46",0.72009,1,kojisomeya
14155,12299405,TKSMKZT,"2024-06-23 22:32:11",0.72009,1,tksmkzt
14156,12300902,yujin1127,"2024-06-24 07:32:02",0.72009,2,yujin1127
14157,12300904,dongjun_Jin,"2024-06-24 07:33:43",0.72009,2,dongjunjin
14158,12323684,"Lucas Corazim","2024-06-29 08:57:16",0.72009,5,lucascorazim
14159,12344630,"Sunny She","2024-07-03 17:10:57",0.72009,5,sunnyshe
14160,6791438,Ayro_Lee,"2024-07-07 12:28:01",0.72009,1,ayrolee
14161,12388388,Nobody_LRT,"2024-07-14 06:15:31",0.72009,2,lrt503
14162,12393437,"Eric H Kim","2024-07-15 16:27:03",0.72009,2,erichkim
14163,12397572,"ANIRUDDHA L","2024-07-16 16:42:44",0.72009,1,aniruddhal
14164,12404381,"sasuke #2","2024-07-18 11:09:16",0.72009,1,sasuke1999
14165,12405256,"Sachetan heralagi","2024-07-18 15:56:39",0.72009,1,sachetanheralagi
14166,12406763,"[Deleted] 95b39602-56fd-41cd-8d4f-7bf5161be21e","2024-07-19 04:29:22",0.72009,1,del=76adde5b591fa9fc
14167,12431753,Ancopetitemer2,"2024-07-26 13:16:34",0.72009,1,ancopetitemer2
14168,11943601,"Divya Thumu","2024-07-29 21:51:31",0.72009,1,divyathumu
14169,12450485,binzzzz0203,"2024-08-01 08:40:06",0.72009,8,binzzzz0203
14170,9192198,qopt62,"2024-08-08 08:59:31",0.72009,3,qopt62
14171,6540485,"Şule Alkış","2024-06-12 13:59:16",0.71770,2,sulealkis
14172,12287510,"dynamic Liu","2024-06-21 02:03:57",0.71770,1,dynamicliu
14173,12296960,"Shravani Khamkar","2024-06-23 08:16:17",0.71770,1,shravanikhamkar
14174,12296975,Luciferdark,"2024-06-23 08:20:04",0.71770,1,luciferdark
14175,12307259,VimoSlavchev,"2024-06-25 15:14:52",0.71770,1,vimoslavchev
14176,12307519,"Zanello Matteo","2024-06-28 13:00:32",0.71770,10,zanellomatteo
14177,12338560,"GyuBeom Noh","2024-07-02 12:08:19",0.71770,1,gyubeomnoh
14178,12342074,KaggleHamzaKhan03,"2024-07-03 06:56:03",0.71770,1,kagglehamzakhan03
14179,12355851,"Florencia Roque Justo","2024-07-06 04:12:05",0.71770,1,florenciaroquejusto
14180,12398151,"Ubaid Abbas","2024-07-16 20:08:57",0.71770,1,ubaidabbas
14181,12410369,"krishna dampur","2024-07-20 09:16:08",0.71770,1,krishnadampur
14182,12445131,Knightshades,"2024-07-31 00:27:32",0.71770,1,knightshades
14183,12467070,"Jorge Jison","2024-08-05 21:33:45",0.71770,7,jorgejison
14184,12474633,Hophee,"2024-08-07 23:39:21",0.71770,1,hophee
14185,12244004,"Jeremie ","2024-06-12 06:09:34",0.71531,1,djj888
14186,12271055,raoliu,"2024-06-17 15:15:00",0.71531,1,raoliu
14187,12278127,a3222806,"2024-06-19 03:01:45",0.71531,1,a3222806
14188,8221164,tah9559,"2024-06-23 21:31:32",0.71531,4,tah9559
14189,12322572,XiruiL,"2024-06-28 17:40:32",0.71531,1,xiruil
14190,12341343,maenggee,"2024-07-03 04:29:45",0.71531,3,maenggee
14191,12350803,Koki13,"2024-07-05 07:01:07",0.71531,1,koki13
14192,12376393,RYUNOSUK103,"2024-07-10 23:44:34",0.71531,2,ryunosuk103
14193,12392012,"Ashh #2","2024-07-15 13:27:28",0.71531,2,ashdoesstuff
14194,12424227,"Metin Hakan Yilmaz","2024-07-24 12:07:24",0.71531,1,metinhakanyilmaz
14195,2715119,PratyayRoy,"2024-07-30 12:23:15",0.71531,1,pratyay
14196,12446733,"Jeong-Ho JEON","2024-08-01 07:18:30",0.71531,3,cantaman
14197,12223704,"Yoshinari Kawashima","2024-06-10 09:03:03",0.71291,2,yoshinarikawashima
14198,12259689,FandrCaetano,"2024-06-15 02:49:37",0.71291,1,fandrcaetano
14199,12260212,yukiemorishima,"2024-06-15 06:06:19",0.71291,1,yukiemorishima
14200,12271442,SainathKonduruWork,"2024-06-17 16:47:46",0.71291,1,sainathkonduruwork
14201,12274511,cshara,"2024-06-18 08:45:22",0.71291,1,cshara
14202,12071394,"Vitor Campos","2024-06-19 00:25:27",0.71291,1,vittorlk
14203,12287114,"Breno Cassiano","2024-06-20 22:28:15",0.71291,1,brenocassiano
14204,12300909,"Kim WooCheon","2024-06-24 07:32:01",0.71291,2,kimwoocheon
14205,12305242,"Krishna Rajput","2024-06-25 07:27:31",0.71291,2,krishna1027
14206,12377234,Tune224913,"2024-07-11 05:27:24",0.71291,3,tune224913
14207,12380353,Benhyee,"2024-07-11 20:03:30",0.71291,5,benhyee
14208,12381107,mo12312,"2024-07-12 02:59:17",0.71291,1,mo12312
14209,12419497,佐藤　昊,"2024-07-23 06:40:17",0.71291,1,f24aa012
14210,12432430,Rishabh2305,"2024-07-26 17:59:33",0.71291,1,rishabh2305
14211,12452038,"Ali Gökçe","2024-08-01 14:15:52",0.71291,1,aligke
14212,12464078,"Kento Aritomo","2024-08-05 03:46:36",0.71291,1,kentoaritomo
14213,12465398,"Aditya Borate","2024-08-05 14:52:19",0.71291,4,beweird
14214,10502890,"Edmar Caixeta Filho","2024-08-06 22:03:54",0.71291,1,edmarcaixetafilho
14215,12443256,亀田大道,"2024-08-07 14:09:25",0.71291,5,hirooook
14216,12474601,"Juan Serratos","2024-08-07 23:00:42",0.71291,1,serratos
14217,11929907,"aoi takase ","2024-06-10 01:20:56",0.71052,1,aoitakase
14218,276602,16Leeds_PenelopeCruz,"2024-06-11 01:46:42",0.71052,1,"coreyroth,jpmadds,keatonvoneschen33"
14219,12267754,"[Deleted] 9fd48149-da2e-441b-9e20-09177b14be4e","2024-06-17 03:46:25",0.71052,1,del=96e9a80d38350737
14220,12282546,dgornin,"2024-06-20 00:46:00",0.71052,1,dgornin
14221,12285904,"Morgan Murphy","2024-06-27 16:45:51",0.71052,2,xplorermorgan
14222,12290414,"Toshiyuki Ieshige","2024-06-21 13:25:41",0.71052,1,toshiyukiieshige
14223,12303897,"Rockford Lines","2024-06-24 22:44:26",0.71052,3,rockfordlines
14224,12303902,"Vaibhav Tripathi #3","2024-06-25 13:09:06",0.71052,1,vaibhavtripathi072
14225,12310666,"Shashwat Dubey","2024-06-26 11:39:35",0.71052,1,shashwatdubey12
14226,12325010,ganuyaa,"2024-06-29 12:14:18",0.71052,2,ganuyaa
14227,12337640,"Takashi Sorimachi","2024-07-02 08:38:53",0.71052,1,takashisorimachi
14228,12341003,hihi1204,"2024-07-03 02:04:01",0.71052,1,hihi1204
14229,12340611,"Yancho Kostov","2024-07-03 20:57:44",0.71052,9,yanchokostov
14230,12383877,"Dominik Mithos25","2024-07-12 16:31:32",0.71052,1,dominikmithos25
14231,10011973,"Antoni Kartoshkin","2024-07-14 13:58:29",0.71052,1,antonikartoshkin
14232,12418836,長沼竜正,"2024-07-23 02:36:25",0.71052,2,ruusei
14233,12431490,f23ba075,"2024-07-26 12:27:26",0.71052,1,f23ba075
14234,12433315,halchil,"2024-07-27 05:25:52",0.71052,1,halchil
14235,12438709,"Timofey Pleskach","2024-07-29 06:20:14",0.71052,1,timofeypleskach
14236,12438840,kaipal,"2024-07-29 06:54:18",0.71052,1,kaipal
14237,12441601,Emmanuel00004,"2024-07-30 01:13:55",0.71052,1,emmanuel00004
14238,9624682,"Nick Waytowich","2024-08-06 00:05:10",0.71052,1,nickwaytowich
14239,12269825,"sato yuji","2024-06-17 11:20:54",0.70813,1,yuuscouter
14240,12270307,hungryhungry,"2024-06-17 12:44:24",0.70813,1,hungryhungry
14241,12273670,Takayuki.hirata,"2024-06-18 05:37:58",0.70813,1,takayukihirata
14242,12292373,"tomoki shiba","2024-06-22 02:09:37",0.70813,1,tomokishiba
14243,12296979,Moses_sug,"2024-06-23 08:26:01",0.70813,1,mosesdata
14244,12315992,"JJ Meldrum","2024-06-27 16:59:34",0.70813,3,jjmeldrum
14245,12336264,"ten tse","2024-07-02 03:35:41",0.70813,6,tentse
14246,12387523,"Chris.Kurian Btech2022","2024-07-13 18:49:13",0.70813,1,chrisvk
14247,12416864,"aarushi Singhania","2024-07-22 12:15:27",0.70813,1,aarushisinghania
14248,12428618,"Thomas Lawson","2024-07-25 14:49:35",0.70813,2,tomlawsonbluepig
14249,12455739,DeaSMOS,"2024-08-02 11:48:54",0.70813,1,deasmos
14250,12456140,tonyliu128,"2024-08-02 13:26:18",0.70813,1,tonyliu128
14251,11754624,"Renaud Dumeur","2024-08-07 07:04:16",0.70813,3,rdumeur
14252,12465410,"Sideshvar K.B","2024-08-07 02:17:07",0.70813,4,sideshvarkb
14253,12231047,"Liner Brown","2024-06-10 07:43:50",0.70574,4,linerbrown
14254,11149563,"Anurag Bhattacharjee","2024-06-16 05:24:09",0.70574,1,anuragb24
14255,7818584,"Syed Aamer","2024-06-23 08:15:34",0.70574,1,amer95
14256,12296957,Rishabh6445,"2024-06-23 08:15:59",0.70574,1,rishabh6445
14257,12296964,"deepak panda02","2024-06-23 08:17:31",0.70574,1,deepakpanda02
14258,12331654,KimDaHyun,"2024-07-01 07:36:10",0.70574,1,gimddanggu
14259,12361241,"Venkata Reddy 4","2024-07-07 18:23:22",0.70574,3,venkatareddy4
14260,12361399,"Koki Itagaki","2024-07-07 19:09:42",0.70574,1,kokiitagaki
14261,12363620,xxynlzq,"2024-07-08 09:24:59",0.70574,2,xxynlzq
14262,12410219,kxr189,"2024-07-20 08:08:51",0.70574,1,kxr189
14263,12108595,"Filippo Gotta","2024-07-20 11:17:16",0.70574,1,filippogotta
14264,12416550,"Vaibhav Matale","2024-07-22 10:32:26",0.70574,1,vaibhavmatale
14265,12426037,gjaguar,"2024-07-25 00:21:41",0.70574,2,gjaguar
14266,12430027,丸山悟生,"2024-07-26 03:28:55",0.70574,1,f24aa021
14267,12450348,경경태태,"2024-08-01 08:22:14",0.70574,10,gyeeeong
14268,8229210,KurokiRi318,"2024-08-05 05:14:34",0.70574,1,kurokiri318
14269,12475531,"Valentina Gorbunova","2024-08-08 07:02:12",0.70574,1,vngorbunova
14270,12220241,"Hisataka Hagiyama","2024-06-11 12:35:21",0.70334,2,hisatakahagiyama
14271,12262115,xuinrz,"2024-06-15 15:17:02",0.70334,1,xuinrz
14272,12273902,ryo.iida,"2024-06-18 15:56:08",0.70334,2,ryoiida
14273,12282585,leo_half,"2024-06-20 01:07:32",0.70334,1,leohalf
14274,12296962,"Swapnil Yadav","2024-06-23 08:16:30",0.70334,1,swapnil41
14275,12206703,derrickkim7607,"2024-06-24 02:32:28",0.70334,1,derrickkim7607
14276,12300818,Sobika.G,"2024-06-24 07:11:34",0.70334,1,sobikag
14277,12316006,"Mateen Yaqub","2024-06-27 16:51:31",0.70334,1,mateenyaqub
14278,12352987,mhdaw,"2024-07-05 17:52:06",0.70334,1,mahdiseddigh
14279,12393563,RaviBele,"2024-07-15 17:14:06",0.70334,1,beleravi0
14280,12442715,rupansh1,"2024-07-30 08:06:20",0.70334,1,rupansh1
14281,12270192,kilian337,"2024-06-17 20:58:00",0.70095,7,kilian337
14282,12296974,"Harsit Singh","2024-06-23 08:19:56",0.70095,1,harsitsingh
14283,12296977,"Jeffrey Joy","2024-06-23 08:20:18",0.70095,1,jeffreyjoy
14284,12299509,IchiTatsu125,"2024-06-24 00:22:34",0.70095,2,ichitatsu125
14285,12341765,"Melon Knob","2024-07-04 09:56:18",0.70095,2,melonknob
14286,12392481,huzihui,"2024-07-15 11:19:42",0.70095,1,huzihui
14287,12450609,ZZZun_Z,"2024-08-01 08:28:47",0.70095,2,zzzunz
14288,12235020,"mt #2","2024-06-10 10:59:30",0.69856,1,mtanakaslgfreak
14289,12248461,市川雅己,"2024-06-13 02:51:40",0.69856,1,mskiki
14290,12296967,"Priya Hemnani","2024-06-23 08:18:46",0.69856,1,priyahemnani
14291,12299067,ArvindKumarCap2000,"2024-06-23 19:26:14",0.69856,1,arvindkumarcap2000
14292,12250549,"Mohammad R Asadi","2024-06-29 13:08:37",0.69856,4,mohammadrasadi
14293,12337072,prupprup,"2024-07-02 06:42:35",0.69856,1,prupprup
14294,12347415,Masataka_Ikeda,"2024-07-04 10:30:56",0.69856,2,masatakaikeda
14295,12357719,ARPAN.GOSWAMI.0,"2024-07-06 15:20:40",0.69856,1,arpangoswami0
14296,12364064,"tony k","2024-07-08 11:16:35",0.69856,2,tonyk0232
14297,12364299,"Kenche Koushik","2024-07-08 12:13:06",0.69856,1,kenchekoushik
14298,12376002,negia7265,"2024-07-10 19:45:03",0.69856,1,negia7265
14299,12399862,"Hayate Aizawa","2024-07-17 07:51:28",0.69856,1,hayateaizawa
14300,12417155,TeslaOs,"2024-07-22 13:41:24",0.69856,1,teslaos
14301,12432808,"Yukihiro Sunaga","2024-07-26 22:17:46",0.69856,1,yukihirosunaga
14302,12450446,goradon,"2024-08-01 07:41:53",0.69856,1,dongora
14303,10731149,"Adisak Sukul","2024-06-11 14:59:48",0.69617,1,adisak
14304,11923101,"Zachary M Collins","2024-06-14 08:08:05",0.69617,1,zacharymcollins
14305,12121740,風間大佑,"2024-06-21 14:41:27",0.69617,10,e1802bkada
14306,10506912,"Ameen Moshirfar","2024-06-28 17:58:44",0.69617,3,ameenmoshirfar
14307,12326132,"Jeremi Ocetkiewicz","2024-06-29 17:02:23",0.69617,1,jeremiocetkiewicz
14308,12347698,"Engy Hesham42","2024-07-04 10:49:57",0.69617,1,engyhesham42
14309,12363100,YUNJUH,"2024-07-08 07:48:32",0.69617,2,yunjuh
14310,12391052,km1732046@pae.ues.edu.sv,"2024-07-15 03:49:08",0.69617,1,km1732046paeuesedusv
14311,12391117,Aldairmedrano08,"2024-07-15 04:20:31",0.69617,1,aldairmedrano08
14312,12391157,jessicamarisol,"2024-07-15 04:41:57",0.69617,1,jessicamarisol
14313,12409673,はらぐちすずこ,"2024-07-20 03:26:58",0.69617,1,sukozu
14314,12414086,"Dl Purushoth","2024-07-21 16:14:09",0.69617,1,dlpurushoth
14315,12434110,sheprogh[e[g'e,"2024-07-27 11:42:43",0.69617,1,sheproghege
14316,11737065,"Gijs De Munck","2024-08-03 17:00:28",0.69617,1,gijsdemunck
14317,11391842,vin,"2024-08-06 15:39:14",0.69617,7,visamp
14318,12477405,"(22BME1015) Amogh Srivastava","2024-08-08 16:50:40",0.69617,1,amoghsrivastavaokok
14319,12280472,"Hasan bik","2024-06-19 12:49:08",0.69377,1,hasanbik
14320,12280888,"Ram Sundar Radhakrishnan","2024-06-19 14:22:20",0.69377,2,ramsundar289
14321,12436524,"Lev Pestov 374767","2024-07-28 11:19:55",0.69377,1,levpestov
14322,12234689,augfab,"2024-06-10 09:47:22",0.69138,2,augfab
14323,12240106,yuanguosheng,"2024-06-11 11:20:33",0.69138,1,yuanguosheng
14324,9725527,"Brenden Siekman","2024-06-15 04:57:47",0.69138,1,cyclist10997
14325,6298383,"Anurag Verma97","2024-06-29 04:44:13",0.69138,18,anuragverma97
14326,12248609,bingshuangbie,"2024-06-30 05:19:46",0.69138,2,bingshuangbie
14327,12341093,Polanyi,"2024-07-03 04:22:24",0.69138,2,polanyi
14328,12346921,MonicaWatashi,"2024-07-04 07:36:56",0.69138,1,monicawatashi
14329,12436765,"Masao Fujihara","2024-07-28 12:54:10",0.69138,1,masaofujihara
14330,12453078,"Eman Gope","2024-08-01 19:30:46",0.69138,1,emangope
14331,12460792,"Sahdullah Azizian","2024-08-03 21:36:59",0.69138,1,sahdullahazizian
14332,12470151,"Hanish Moola","2024-08-06 15:32:55",0.69138,1,hanishmoola
14333,12232961,"kaggle.com/ jec","2024-06-10 08:01:56",0.68899,6,kagglecomjec
14334,12247093,Abhinayadav23,"2024-06-12 17:19:56",0.68899,1,abhinayadav23
14335,12248763,Utkarsh_Tyagi16,"2024-06-13 04:28:16",0.68899,1,utkarshtyagi16
14336,12249816,"Shine Gupta","2024-06-13 08:33:14",0.68899,1,shinegupta
14337,12252839,"Lukáš Novotný","2024-06-13 19:19:53",0.68899,1,ykul14
14338,12276484,"Роман Черненко","2024-06-18 16:02:28",0.68899,1,rvchernenko
14339,12309652,"Devam Pathak","2024-06-26 06:49:32",0.68899,1,devampathak101
14340,11912528,Wolfie8935,"2024-06-27 11:27:42",0.68899,8,wolfie8935
14341,11703965,"sowmya jainy","2024-06-30 07:25:32",0.68899,1,sowmyajainy
14342,12333541,"ABISHEK PRASAD. S","2024-07-01 13:02:00",0.68899,1,abishekprasads
14343,12363737,"Kaggle Cnt","2024-07-11 09:01:48",0.68899,3,kagglecnt
14344,12410930,BBBelina,"2024-07-20 13:05:03",0.68899,1,bbbelina
14345,12413688,PLUTULI,"2024-07-21 23:42:56",0.68899,2,plutuli
14346,12421781,"Yahya Haffar","2024-07-23 19:40:58",0.68899,1,yahyahaffar
14347,12454296,"Neeraj Kumar #6","2024-08-02 05:22:19",0.68899,1,databot4998
14348,12217377,tora_kawada,"2024-06-25 01:07:02",0.68660,2,torakawada
14349,3930166,Ph4nt0m,"2024-06-16 13:50:11",0.68660,1,ph4nt0m
14350,12322658,"Ankit Kommalapati","2024-06-28 18:27:41",0.68660,8,ankitkommalapati
14351,12360246,Ali_Kanbar,"2024-07-07 12:27:51",0.68660,1,alikanbar
14352,12372021,Rrrepatiti,"2024-07-19 13:09:36",0.68660,42,rrrepatiti
14353,12394234,"NYIRANIZEYIMANA Aline","2024-07-17 10:42:29",0.68660,5,nyiranizeyimanaaline
14354,12458688,TzyfsC,"2024-08-08 09:41:11",0.68660,27,tzyfsc
14355,12236873,J_Rabbit_Forest,"2024-06-13 05:24:25",0.68421,9,jrabbitforest
14356,12249845,Kouma,"2024-06-13 08:48:40",0.68421,2,koumanakasone
14357,12291582,ToitaTaiyo,"2024-06-21 18:40:53",0.68421,1,toitataiyo
14358,12309460,omamesan,"2024-06-26 05:53:27",0.68421,1,omamesan
14359,12312167,guilherme_f_borges,"2024-06-26 19:44:40",0.68421,1,guilhermefborges
14360,12391200,LeXiS,"2024-07-15 05:40:12",0.68421,3,le6x9is
14361,9301086,"Aaradhya Badal","2024-07-15 13:47:42",0.68421,1,aaradhyabadal
14362,12399280,aiaaiaiaiai,"2024-07-17 05:22:20",0.68421,1,aiaaiaiaiai
14363,12408574,"Uwibereyeho Gisele","2024-07-19 15:17:43",0.68421,2,uwibereyehogisele
14364,12408429,wilIiamliu,"2024-07-30 15:50:02",0.68421,8,wiliiamliu
14365,11143028,Kajeli,"2024-07-28 17:45:31",0.68421,1,lisztk
14366,12450821,BRUCE19232,"2024-08-02 13:11:12",0.68421,6,bruce19232
14367,9164700,"Ayman M.","2024-07-01 14:03:26",0.68181,2,csmohamedayman
14368,12307276,"Ralitsa Nikolova","2024-06-25 15:17:43",0.68181,1,ralitsanikolova4567
14369,12315994,"Nathalie Thureau","2024-06-27 16:46:32",0.68181,1,nathaliethureau
14370,12346903,tessgjz,"2024-07-04 07:41:31",0.68181,3,tessgjz
14371,12400576,"Madduri Raju","2024-07-17 11:43:42",0.68181,5,madduriraju
14372,12407630,"_Mausham Mahto","2024-07-19 09:06:37",0.68181,1,maushammahto
14373,12462207,Arushi_gupta0603,"2024-08-04 11:32:54",0.68181,1,arushigupta0603
14374,12470498,"Prajwall Konde","2024-08-06 17:35:48",0.68181,1,prajwallkonde
14375,12224281,haotaka,"2024-06-10 06:59:04",0.67942,1,haotaka
14376,11423895,"KONDO Daichi","2024-06-13 04:26:27",0.67942,1,kondodaichi
14377,12275966,"Ramazan Özmüş","2024-06-18 14:20:07",0.67942,10,ramazanzm
14378,12290387,"raed al tabanjeh ","2024-06-21 13:31:43",0.67942,3,raedaltabanjeh
14379,12329036,"Abhinav Singh Yadav","2024-06-30 15:46:36",0.67942,1,asycse
14380,12396496,f00l1531252,"2024-07-25 05:21:14",0.67942,2,f00l1531252
14381,12397451,luyun_504,"2024-07-17 03:58:23",0.67942,20,luyun504
14382,12433846,"Chigozie Akabike","2024-07-27 14:20:42",0.67942,4,aldexrio
14383,12437972,takafuna,"2024-07-29 00:04:55",0.67942,1,takafuna
14384,12460300,rook_tkg,"2024-08-03 17:09:16",0.67942,1,rooktkg
14385,12247770,yukibyf,"2024-06-12 21:22:17",0.67703,2,yukibyf
14386,12260194,SHkuma,"2024-06-15 06:00:42",0.67703,1,shkuma
14387,12276517,Mogobon,"2024-06-18 16:12:35",0.67703,1,mogobon
14388,12278491,Guran08,"2024-06-19 05:05:47",0.67703,1,guran08
14389,12178074,"Sho Takiguchi","2024-07-01 13:30:42",0.67703,2,shotakiguchi
14390,12289929,zxc256,"2024-06-21 11:24:05",0.67703,1,zxc256
14391,12297660,Kamosan,"2024-06-23 12:16:59",0.67703,1,kamosan
14392,12175112,flaaaaaaaaaash,"2024-06-26 12:55:47",0.67703,2,flaaaaaaaaaash
14393,12318114,nyutonn,"2024-06-28 03:05:03",0.67703,1,nyutonn
14394,12231241,Naoki_Hirata,"2024-06-30 01:16:44",0.67703,1,hirahira0000
14395,12340496,"Ana Bricio","2024-07-02 21:49:50",0.67703,1,anabricio98
14396,12344517,borscht_1955,"2024-07-03 16:32:44",0.67703,1,borscht1955
14397,12357091,ysknkjm,"2024-07-06 11:44:57",0.67703,1,ysknkjm
14398,12371799,"Chitose Kanno","2024-07-09 23:27:21",0.67703,1,chitosekanno08080621
14399,12387141,simanekko,"2024-07-13 16:03:45",0.67703,1,simanekko
14400,12389310,maro3776,"2024-07-14 12:13:05",0.67703,1,maro3776
14401,12391955,r_watanabe_3820,"2024-07-15 08:46:21",0.67703,1,rwatanabe3820
14402,12397271,"Minh Tuệ Nguyễn","2024-07-27 16:41:14",0.67703,2,minhtunguyn
14403,12408273,"Kaito Nakano","2024-07-19 13:11:13",0.67703,1,kaitonakano
14404,12412428,"Daisuke Iwasaki","2024-07-21 04:59:17",0.67703,1,daisukeiwasaki
14405,12437051,"Vijay Balagopal","2024-07-28 15:36:08",0.67703,2,vijaybalagopal
14406,12448290,"Jawad Tareen","2024-07-31 17:08:33",0.67703,1,jawadtareen
14407,10941404,MO7AMED3TWAN,"2024-08-06 09:52:29",0.67703,2,mo7amed3twan
14408,12469624,"fujimoto yuya","2024-08-06 12:53:48",0.67703,1,fujimotoyuya
14409,10781494,"Sagar Mamodia","2024-08-07 13:26:27",0.67703,3,sagarmamodia
14410,12209609,"Zhaoyi Zhang","2024-06-09 22:56:17",0.67464,2,zhaoyizh
14411,12198485,RisaGr8,"2024-06-10 02:40:26",0.67464,2,tard1004
14412,12233259,mkenshi,"2024-06-10 04:04:37",0.67464,1,mkenshi
14413,12234096,"Shusuke YAMAZAKI","2024-06-25 12:37:37",0.67464,2,shusukeyamazaki
14414,12244455,トセイ@,"2024-06-12 07:33:40",0.67464,1,tosei0000
14415,12249149,DaisukeKobayashi,"2024-06-13 06:16:05",0.67464,1,taishoh
14416,12198925,sizaisenri,"2024-08-06 16:23:55",0.67464,2,sizaisenri
